canton,tenencia,fuente_agua,inodoro
Zapotillo,propia,Red pública,Red pública de alcantarillado
Zapotillo,arrendada,Red pública,Red pública de alcantarillado
Zapotillo,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Celica,propia,Vertiente / manantial,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Vertiente / manantial,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Vertiente / manantial,Pozo séptico
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,propia,Vertiente / manantial,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,otro,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,propia,Vertiente / manantial,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Vertiente / manantial,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Vertiente / manantial,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Pozo séptico
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,propia,Vertiente / manantial,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Zapotillo,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Zapotillo,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Vertiente / manantial,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Zapotillo,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,otro,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Vertiente / manantial,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Pozo séptico
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Letrina
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Pozo séptico
Pindal,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Pindal,otro,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Pindal,otro,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,otro,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Puyango,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Puyango,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Pindal,otro,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Celica,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Pindal,arrendada,Vertiente / manantial,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Pindal,arrendada,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Vertiente / manantial,Pozo séptico
Pindal,arrendada,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
Pindal,propia,Red pública,Red pública de alcantarillado
